label,review
0,饭不错，速度慢。
0,饭菜做的不错，送餐速度有些慢，要是能快些就好了
0,从下单，到配送，前后两个小时，多次打电话催，等了一个小时先是说送餐的人车坏了，回去换车，过了半个小时再催，又说换了个人送餐。又等半个小时，还没有送到，饿得不行了，就自己出去吃饭。两个小时才收到送餐员电话，结果告诉我他的地方还没对。本来是加班，想说订餐可以节约时间，结果可好，气死了，再说，饭菜做好了，即使两个小时送到了，还能吃吗？
0,时间太久，等了2小时了
0,鱼块味道一般，小咸菜味道不错，米饭有点多
0,河粉量很大，配汤略咸
0,"汤倒了,味道不错"
0,10:23下的单，提示卖家已经在准备了，11点左右打电话过去问，店家说正在准备打包，11点才送外卖，我说好吧，快点。11:26我取消订单。（我已经等了一个多小时了）11.34接到电话说，餐到了，我说都一个多小时了，我不要了，店家态度非常恶略，说胡说八道，哪有一小时！我说你回去看我的下单时间。对方就直接挂电话了。
0,口味还行，油较大
0,"特别慢,建议大家早上订晚上的饭,这样大概能准时送达,服务态度极差"
0,"慢的可以,服务态度极差"
0,"10点订的外卖,12点40送到,呵呵呵,这种外卖店还好意思送外卖我也是笑了,11点40打电话告诉我早出发了,12点10分打电话告诉我等等,12点45送到了你觉得我还要么？,电话服务是这样的,她说“你还要外卖么？不要我就挂电话了”,就这种服务态度,真不知道是怎么好意思做服务业的"
0,"不到500米距离,不算预定,送了两个多小时"
0,速度太慢，超出预定时间2小时才送到
0,今天这顿午餐吃得着实不爽，10点多订餐，要求12点到，结果迟到了40多分钟，1点就上班，还有时间吃饭吗？配送员竟然和我抱怨说这边太远了，这个理由太扯了吧。好吧，就不说菜汤都流的到处都是了，着急赶快吃完上班，一口菜进嘴里，一个比鱼刺还大还坚硬的塑料碎片卡在嗓子眼，估计是你们塑料勺碎了吧？怎么还掺在菜里面？幸好我及时取出，现在嗓子眼还疼着，物证还保留着。这种卫生，着实醉了。
0,压根儿没送到！！！
0,味道还可以，就是饭菜全凉了。。。本来11点前点的餐，硬是快到1点钟才送过来，我真是服了这送餐速度了。。简直刷新了我对于外卖服务印象的下限。
0,太慢了，以后不点这家了！都凉了
0,实惠、好吃！好慢啊……
0,东西差难吃，吃一半就给扔了，另送餐人员素质也不高，
0,没以前好吃了，还跟乌龟一样慢死了
0,少给我个爽口菜。打电话一直占线。今天给你扣5元，爽口菜钱
0,真垃圾，如果有负数就好了
0,米线都碎了！一股搜了的味道！！！怎么吃？
0,打电话给商家2次，太慢了。河粉夹不起来了，坨了，一碰就碎。味道也不好。再也不会订了
0,爽口菜吃出了烟头
0,量挺多的，味道很不怎么样！
0,"早送了半个小时，吃的时候都凉了,还少一根烤肠，强烈要求退款"
0,最难吃的一次，菜明显是剩下重做的，吃两口就扔了
0,点了两瓶啤酒就送了一瓶
0,饭还行，就是送的太慢
0,牛肉嚼不烂，肉比较死，豆芽水煮一样，说实话真的很一般！说的事实！
0,不会再点第三次了！！！
0,"晚了45分钟，套餐有半个卤蛋，但是没有饮料；,肥牛饭味道比较一般，但量很足（ps,配菜是豆芽菜，个人最不喜欢豆芽菜,赶上了……）"
0,吃不饱，量太少
0,1送餐时间非常不准，不管是提前送还是迟送，2西红柿鸡蛋太咸，打死卖盐的了，3买炸酱面也不送汤了
0,慢死了，气死了
0,等了五十分钟，受不了的龟速
0,送餐太慢太慢了，送来粉都坨了，备注写了不放葱，最后还是放了！
0,我的烤肠怎么没了！！！！！
0,不能更慢了
0,送的很慢，但是味道不错，可以再继续尝试，只是希望提高送餐速度
0,点这家三次了，每次都把东西洒出来，让人怎么吃呢！
0,都没送怎么就叫订单完成了？
0,送的好慢两点多给送到的，，什么事啊
0,等了几乎两个小时，和预估40分钟未免相差甚远？
0,"你确定11点10分是你送达,的时间？到12点半才来，菜还撒了，很无语。。。。"
0,除了米饭不好吃其他都还行
0,不好以后不回来了
0,热菜太少，这是冬天季节
0,菜不错，只是送餐服务不好，时间总是不准，公司离订餐的地方300米，送餐时间误差45分钟左右，我订12点送，有时11点10送来，有时12点45送过来，你提前送来面都坨了，怎么吃，什么玩意。
0,过了一个钟头，还是没送到
0,能不能到了再打电话，害的我非得在楼下等半天
0,宫保鸡丁只剩黄瓜了，比以前垃圾多了，不再爱了
0,"不错,量多。能吃饱"
0,平时每天迟到30分钟送达，今天选择11.:45，11点就送过来，是不是故意的。
0,这个时候我等得睡着了，做了个梦：餐到了
0,口味还行吧。。。就是送餐太慢太慢太慢了。。2个小时啊。。
0,"淡,只有咸味,前后差一两分钟定餐缺隔了半小时送了两次,还少带过来两根火腿,不过又给顺路退了一次钱还好"
0,经常吃，味觉无法识别了！
0,小渝府，不再爱了！
0,10点20下单，1点半还没有送到，只能取消订单。
0,实在是一般啦
0,送的太慢了，菜都凉了。
0,真心垃圾，今天中午又在这叫个外卖，等了一个多小时也没来，打电话想取消还不接，催单都催好几遍，一个多小时了你们是去种菜了吗？
0,太慢了，路程距离应该只需要5分钟就能到，但是用了这么久，饭菜都凉了
0,坦白说，饭菜挺好吃的。但是送餐太慢了，快2个小时才送到，送餐员也不容易。希望能多些送餐员配送。因为送餐时间太长非常影响用户体验！
0,乌鸡汤一块鸡肉都木有！！！！！
0,第一次见服务态度这么差的，点了一份套餐和一根烤肠，烤肠居然直接就没有送过来，送到的时候饭菜都凉了，也是我吃过的最难吃的梅菜扣肉，再也不订他家的了！！！
0,我点的是套餐，是不是应该有饮料？反正我没有。送餐时间太长了，差不多了要40多分钟
0,"我马上就要饿死了,跟我说马上就到,马上就到,这马是没吃草吗,下次别放那咸菜了,味道难闻的要死"
0,3份饭，一双筷子都没有。
0,太慢了、恶死了
0,慢慢慢慢慢，岂是一个慢能够形容的
0,别的暂不说，打了四五个电话，9点多定的餐2点了早已经上班了才到手里，你可以早点说送不到啊，送到当时真想不要这份饭，都不容易，想想没必要而已，欠一个解释，我想这也是最后一次订了。希望你们也要注意，类似的错误不容发生。
0,明明走路十分钟就可以到的地方，可是十点半之前订的餐，十二点半才送到，米线全都烂了，真是没法吃
0,"灌汤酥肉套餐,也许是我的味蕾坏了"
0,太差劲了，13:30才送到，晚了2个小时。谁这个点吃午饭啊？直接让他走人，以后再也不定这家了。
0,10点半下的11点半的单子，13点05才送到。。。
0,太慢了，等了两个多小时
0,辣死了，吃完整个人都不好了。。。
0,饭价随百度减免搜搜的涨………………
0,一个半小时才送到，图片上的饮料也没有，一点也不值21元。以后没有优惠卷活动了肯定不吃了。
0,送餐不带零钱还要自己出去换也是醉了
0,为什么没有饮料！！！！打电话说外卖就没有饮料，那你图片是干嘛用的呢。怎么不写里边说没有，这算欺骗吗?
0,外卖态度比较差。
0,叫了好多次你家的，这次送餐的态度特别差
0,比预期送餐时间晚一个多小时
0,不要了还显示送达？
0,"什么破东西啊，10点半定的,1点送到的"
0,菜品偏咸，味道也一般。打开包装里面菜汤全洒了。
0,"换成了酥肉套餐,不好吃。。都是肥肉"
0,广味烤肠漏送了！
0,菜里吃到塑料。。。。。。。这是什么情况！！！！
0,口味一般，送的太慢
0,送餐速度还行。味道惨不忍睹，就怕菜的味道太淡，特意点了宫保鸡丁，这居然都能做的那么淡，不咸不辣有点腥。以后估计不会点小渝府的外卖了。
0,此次送餐时间还算迅捷，可惜原来的20-13活动咋不继续了呢？
0,根本没有送
0,配菜变成包菜，差评！！
0,还行，配菜改成包菜了，差评！！！
0,这个饭几乎没有肉，竟然连土豆都很少，根本就是给人吃白米饭，还卖这么贵，根本不能忍。
0,非常难吃，鉴定完毕，不再从此家订餐了、
0,"都没有送到,还让我评价18:40订的,20点都没有看到饭~~~"
0,无论是外卖还是实体店，一直在支持小渝府，但又被无故取消订单了，还因此错过订餐的合适时间。作为老顾客很不开心。
0,"没送烤肠和卤蛋,餐厅电话打不通"
0,"口味不错，就是,时间有点久了，粉有点碎了，还有原来是一个卤蛋啊，我以为是两个！"
0,订了份蕨根粉和鸡蛋炒饼，蕨根粉特硬，中间还有硬结，就把上面黄瓜吃了，炒饼特多油还没味，后来没办法，吃了几口送的萝卜咸菜硬咽下去几口炒饼！
0,送餐太慢了，又是90分钟
0,除了慢，其他还错
0,"我住在北京科技大学里面,不到500米距离送了1个半小时。菜基本凉了,而且洒了一半,弄得我手上,钱包上,桌子上全是油。做的再好吃也是差评"
0,等了两个小时。。。。
0,说了希望多送点泡菜，结果连一点都没看到，
0,"还行,就是一个多小时才送达"
0,此单根本没有送达，打电话过去说没有做，都快两小时了，你告诉我没有做？垃圾垃圾。百度竟然还确认送到了，岂止是垃圾，简直就是垃圾
0,垃圾中的战斗机，几天之内定了三次餐，两次都超过一个半小时，打电话好多次才联系上，然后说订的餐没做或者找不到了。什么垃圾，接不了业务就别做这活，动不动让老子快两点才能吃上中午饭，坑爹呢。
0,完全凉了，而且我不知道送外卖你2块钱零钱都不准备吗？上次是100找不开，让我去楼上重新拿，呵呵，这次TM2快也找不开，等就等，饭菜全是凉的
0,面送来都成一团了。。。
0,比较多，女孩子吃不完
0,味道可以。
0,红烧排骨，来的全是笋子。店里面卖的怎么和送的差距这么大？弄不好外卖就别弄，又慢又坑、
0,可惜一直给的五星好评了。送外卖的伙计居然说以后不给我送了。理由是我们楼只有我一个叫餐的
0,连筷子都没放，菜很少
0,不知道是不是忘了放盐，肉很腻，味道不太好，小菜还是不错的
0,挺快的，但是味道不太好
0,"太慢了,花儿都谢了"
0,太慢。菜全洒了。
0,一般吧，套餐里的菜有点凉了
0,"太慢了，,总共300米的距离，,11点20订的，1点多才打电话告诉我到了。"
0,"挺搞笑啊,等了一个半钟头终于打电话通知我去取餐,然后送餐的竟然说等了我半个钟头了,下次这样我就拒收了"
0,我去，怎么写了个送达？？？根本
0,送的太慢了，真是气死人
0,很难吃，送的也慢，整整迟到了两个小时
0,菜不符！而且难吃
0,送餐速度太差，12点下的单子，下午2点还没有起送！还得我打电话催才给查询是否送餐了。害的我没吃上饭
0,送餐员态度很好，唯一不足是送餐时间较长
0,味道一般，面只有辣、麻，土豆丝没味道
0,夫妻肺片很腥，吃过的最难吃的夫妻肺片
0,强烈建议别买
0,菜太少了。。服务员服务超差
0,送餐时间平均为一个半小时，等两个小时纯属正常，各位可以试试
0,送了一个多小时，都凉了，不好吃
0,去你妈的，什么几把玩意，气死我了
0,好难吃，说是酥肉，其实都是大肥肉，味道也不行，第一次百度订餐，印象很差劲
0,"唉,送过来一份饭,都没地方放,里面的汤全撒出来了,直接扔了"
0,送餐速度很慢，菜量小，菜品也太差，根本对不起这个价钱。
0,送的不准时
0,送餐不准时
0,"我要的是酥肉套餐,，结果送的是扣肉。这怎么评价呢，扣肉味道还行吧。"
0,速度慢，第一次订餐就迟到，晕
0,送餐速度太慢，打电话想问问做了没，服务员的态度太差，竟然就喷顾客。所以以后都不会再订这家的
0,s送餐太慢
0,快点吧！饿了
0,太慢了，不过挺好吃，还有就是我拿错别人的了，亏了我5毛钱
0,同宿舍三个人一起点结果分三趟才送过来，等了两小时才送到，从来没见过那么扯淡的！
0,我的卤蛋没给。已经不是第一次少给东西了
0,比别人先定还比别人后到是什么原因？
0,比别人先定的还比别人后到是什么原因
0,"太慢了,慢的不行,而且外卖肉少的可怜"
0,差！！迟到一个多小时！！！！！！无力吐槽，减13了服务就跟不上了，搞活动干嘛？！！
0,晚了半个多小时，菜汤都撒了。。送餐员没到就给打电话说到了，结果又在楼下等送餐员。。。。服务太差！！！！差差差差差差差！！！！百度快变回减8块的活动吧，别减13了，根本就不保证服务质量
0,为什么里面的饮料没有图片上有，送达没有，而且还贵了2块钱！
0,凉菜量很小，味道不错，感觉不怎么实惠。
0,必须差评了，配送的不知道怎么搞得，餐盒都放不好，牛肚里的红油流的满塑料袋都是，看着这恶心！烤肠被压在河粉下面，让红油给串喂了，太次了。
0,下单确认后一刻钟才被告知没法做，我也没辙了…
0,饭还可以，速度太慢了，5分钟的路程，足足等了1个多小时
0,送餐没有原来快了
0,来的太慢！！！
0,太坑爹了。订完了一直是确认单。但是一直不给我送。二点了我同事去店里给我取说是卖没了。卖没了为什么不及时联系我。而且我的状态也还是确认状态。小俞府你已经坑爹两次了
0,"唉,太慢了"
0,太少，太难吃！！！
0,1个半小时才到
0,未按照约定时间送达
0,太慢！三个多小时
0,生生把中午饭送到了下午，将近2个小时，而且不止一两次，每次给机会，每次都如此，走路过去不到十分钟的事！等电梯的2分钟都要打电话催，一碗汤不如叫一口汤好了。差评，以后再也不订了。
0,如果你刚吃完，点这家没错的。如果你已经感觉到饿了，那换一家吧，我怕你撑不到餐来。。。
0,不要辣椒，为什么有呢，不是辣，是不能吃好不好！
0,"感觉还可以吧,味道一般"
0,两个小时才到，饿昏了。不过还是很好吃的。
0,"来这里吃过多次,这次接电话的服务员态度特别差,中午1点多下的单,订4点的外卖,打电话过去,服务员告诉我在那里吃过了,还一副都是我的错的样子,那态度都让人无语了！"
0,酸菜猪骨汤不好喝
0,送餐服务很差
0,太差，，，等了一小时四十分钟没送到，打电话联系不上，，，最糟心的一次。
0,太慢了，就不要了
0,以前很快，不知道这次怎么了，好慢。而且里面没有奥尔良，不知道是没有还是忘记加了，不是很满意。
0,他家没上百度外卖的时候感觉非常好，自从上了百度外卖以后送餐速度大幅下降，原来也就20多分钟就能送到，现在一个小时就算快的，要点大蒜次次忘，这已经是第四次了，饭送来都是凉的，哎等他们过完促销在看看吧，失望至极
0,送的太慢了，11:30左右下的单子，一点才到。都上班了
0,"送餐2个半小时,而且这个米线根本不值28,太不值了"
0,给我忘了三次了，今天又点了，居然都一点多了都没送，打电话都说已经在送了，都没核实是谁就说送了！后来要取消也取消不了，电话也打不通，饭也没给送，也没个说法。害的我中午没吃上饭！气死了！看情况就是把我的忘了的。
0,"1.图片与送餐不一致，套餐也没有说明；,2.米饭太硬；,3.送的晚；"
0,"送餐送的特别特别慢，并且店家电话也打不通、,真是等到抓狂。慢的要死，米线味道还不错，量也足。就是送餐太太太太太太慢、、"
0,送到的和预定是驴头不对马嘴
0,等了一个半小时还不送。电话是空号。呵呵了
0,一个多小时才送到，真是等不起啊
0,我点的凉菜，给我送一盒热的烂白菜
0,和店里点的水平差很多
0,人多有点慢，有点受不了，一等就是两个半小时。
0,蜗牛的速度
0,首先，定的是5点半的，结果4点多就打电话催着拿了。。人都没回来，放那等着凉啊？再者，要求把米线放进去（不放进去味道进不去），拿过来的时候根本很难放进去。。。。PS：送餐员很喜欢挂电话！！！
0,速度太慢了，等了近一个半小时。
0,差！！！！！！！送餐整整用了三个小时！！！一个办公室定了八份，竟然一份一份送！！没有能力接单就不要接，耽误别人的时间！
0,已经第三次给我漏单了，无语
0,单子打错了，少送了。
0,迟到了一个多小时
0,等了136分钟，催了无数次，要不是脚崴了走不了路我早就不要了。
0,送错了还不给换，垃圾！
0,这家店每次都是送餐巨慢！！
0,还是很慢，每次都很慢
0,菜还是不错的，就是实在是太慢！！十一点半点的，等到一点才送！！而且明明点了烤肠也没送
0,太气愤了，送餐送到小区门口，跟我说车没电了，进不来，要去自己拿，态度超级差，还和我嚷！
0,味道一般，送的太晚
0,里边的黄花菜比较少，基本就是黄瓜、肉片和胡萝卜，萝卜吃着还可以，包菜太淡无味，整体感觉一般吧！
0,饭菜味道不错，可能是比较忙吧，送过来较晚，另外就是保温有点差，菜不太热。
0,餐到现在都没送过来，打客服说取消不了；餐未送达，服务态度又不好。
0,这几天送餐越来越慢了，我11点十四分定的餐，将近两个小时才送到，菜品质量也越来越差
0,很好的饺子，可惜者了，怪太慢了
0,等了三个小时，还没有送到，只有退单了！
0,店子不错，但这个菜量太小，不值！
0,坑爹，一点不好吃，想被坑的就来点吧，这种店只会坑我一次，菜一点油都没，这种店注定不会长久。。
0,根本就没送到，距离才1000多米，一个多小时都没有送过来（打电话来），还自己确认收货。。。奸商，百度外卖都没有监管麽。。。
0,菜品口味还是一如既往，经常订餐，但是服务太差，态度极为不好，十点打电话说正在加工，催了三次菜，十一点四十给他打电话竟然说送不过来了，说远这边就我自己订餐，送不过来提前通知啊，我可以订其他的餐啊，希望可以改正，否则我们原先的几个老客不会再去光顾！！
0,虽然很划算，送餐速度也不错，但是不知道送餐的是不是没有保温措施，送来的时候饭菜已经比较凉了。如果愿意出门的话，还是去店里吃比较好。
0,根本就没给我送到，让我等一下午。
0,真的。。。不太好吃。。。大概只吃了十分之一的样子就吃不下去了。。。以后不会再定这个米线了
0,面不够劲道，煮时间偏长？
0,明明卤香鸡腿17元送到后19元，而且鸡腿上有头发。
0,味道不错。菜比较少。最重要的是！！！有一根米线里面有一个小虫子！！！如果米线是卖家自己做的麻烦注意下卫生好嘛！如果是进货买来的，麻烦挑家干净的吧！
0,太慢了。担心无法及时送到，特地提前三小时下单，最后还是延迟了40分钟，而且也没有提前通知，还是我打电话过去问的
0,今天速度慢了些，大概45分钟
0,味道还可以，但是送到时间也太长啦，十一点二十下的单，到下午一点半才送来，打电话打不通，打通就告诉已经出来啦，打了三四遍电话才给从新做了送过来，气愤呀
0,慢的无言以对
0,太久了！河粉汤全都被吸收了！坨了呢！不开心=_=
0,太慢啦！实在难以忍受
0,太黑了，居然涨价
0,好慢啊，等死我了
0,给商家打电话问下外卖的送递的时间，接电话的那个人太霸道了，吼起来了
0,太黑了，涨价了，改地方了
0,菜品质量不错，但是送餐速度太慢了，一个小时才送到，肚子都饿扁了
0,"还有比差评更差的评吗,小迂腐这名儿起的贴切,近两个小时不送,店家还失联,送来了打开一看一度以为送错了,红烧排骨套餐有一块排骨吗,这样的店还有存在的必要吗"
0,人太多就比较慢了，历时两个小时才到
0,一个半小时，太慢了！！！
0,特别慢，不好吃
0,除了速度慢都挺好
0,下次注意，希望不要再弄错了
0,根本不在配送范围，送餐不成功
0,"要的梅菜扣肉给的猪蹄子,囧"
0,晚了，都糟了
0,"米线给的太多了,吃不完"
0,没找到地方自己拿回去了，也不跟顾客说，等了两个小时，服务态度也差劲，千万不能在这家订。。送饭的还理直气壮的，说不关我的事，又不是我送的刚才，饭还是凉的，就让人收。。
0,今天送的慢，说我这边就一个外卖，然后送了快2小时。给客服打电话态度很差！
0,菜没熟，蒜台、青椒没熟。好难吃。
0,为什么我先订餐，同学后二三十分钟订餐，他还能先收到，你们这个是不是搞错了
0,梅干菜扣肉和豆腐丝小菜都特别的咸特别的咸，齁咸，建议少放点盐，梅干菜扣肉如果能带出点甜味也许会中和下齁咸的感觉。相较而言，米饭做的不错，就是量太大，满满一盒饭可以搭配三份菜了。
0,速度有待提高，一个多小时呀
0,等了好久好久，白菜变豆腐丝了，好郁闷
0,酸味还行，量也不错！！送太久了，都凉了。
0,满塑料袋的油，饮料上都是。
0,服务态度还不错，但是今天送货速度太慢了，都饿得发晕了。
0,"还行把,就是饮料到的时候给挤坏了，都撒了。没喝几口"
0,红烧牛肉肉不多。都是青笋
0,和同事一块下的订单，居然同事的先到了，这份晚了40分钟才到，太久了也
0,等了一个多小时，催两次单，不过客服态度还可以。
0,居然漏单，打开一看袋子单点的四喜丸子没送，要点辣椒也没给。太生气了
0,11点下的单，到了下午一点半还没送，两个半小时就算走路也走到了吧，打电话催了3次还不给送，还各种找借口。建议大家不要点他家的外卖，巨坑爹！！！
0,太差劲，等了92分钟居然还没送到，请问有没有职业道德，还讲不讲信誉！
0,巨慢无比，我催单，店家态度还很恶劣
0,丸子不好吃
0,第一次给差评，错开高峰期点餐还送这么慢。可乐直接放在装菜的格子里，可乐瓶上全是油，菜也弄脏了没法吃，饭菜也是凉的。无语，真想退了。
0,太差了，送餐等了一个半小时，送过来餐盒都露了，汤全洒了，大家不要订这的外卖，给店里打电话让我凑活这吃，卧槽，真是窝火
0,这次太慢了
0,木耳太不新鲜，吃完拉肚子了
0,10点50订的，12点半才送来，都凉了
0,一个小时四十分钟送来的。。怎么招都是太慢了。问题是电话也基本打不通，希望改进吧
0,晚了45分钟才送到。。。不过好吃是没挑的
0,说微辣，结果辣死了！
0,送了热汤，但是用普通塑料袋装的，不能喝啊，塑化剂了就！其他的不错
0,送外卖的态度差
0,为什么我的酸辣粉辣么辣
0,和同事一起订的他们都吃完了，我都饿晕了还没给送过来。。。
0,"味道一般,唯一好处,量大,送餐慢"
0,"第一次订还算快,之后越来越慢,这次竟然漏送了一小时后打电话催才开始送,好无奈"
0,说是米饭牛肉套餐居然没米饭只有菜。。我也是醉了。。。这文字功夫下得可真是足啊。。。欺骗消费者
0,肉实在太少了
0,味道不错，送的时间长了点
0,我现在修改一下。就在下午6点8分，我接到了小鱼府客服的电话，她通知我因为今天已经下过一次单了，所以无法再次享受减免活动。在我做出取消订单的决定之后，她说了一句，好，那你今天别吃饭了。我几乎很少给差评。但是这件事不好意思，接下来我要向百度投诉。请小鱼府注意查收
0,速度慢，换的汤太难喝了，咸，炒饼还好吧，总之一般般！
0,比预计送餐时间晚了40分钟，餐食也凉了，吃的不舒服。关键是师傅送的第一单地址离我这儿很近只有几百米，但是他选择无视，直接略过，在望京兜了一大圈直到我和客服联系催餐之后才送来。知道中午订单多，送餐师傅辛苦。但是合理规划路径很重要啊！！！
0,送货员很好，速度快态度好。螺狮粉实在…有股臭臭的味道，吃完胃难受了一晚上，吐出来才好受。
0,为什么会有一股冲天的腐臭味!那么多好评是水军刷出来的吗
0,"别的百度骑士都给送上楼,这个没有给送到楼上,没有就算了,态度也一般,就这样吧,粉吃起来的味道还是可以的,气味稍微有一点怪。。而且并没有见到螺丝,有点失望"
0,说好的加辣呢？知春里套餐送的饮料呢？我点的猪脚呢？订的外卖少了一大半！！！这配送素质真是给跪了！！
0,这次的凉了，很难吃，短期内不会再点
0,很难吃，还吃到紫色的塑料东西，恶心
0,送错了东西还有理了啊～错了就是错了，打电话告诉你们，你们道个歉就完了，女的接的电话不道歉态度特别恶略，很还这那那这的～实在是太恶心了！！！！！！
0,无语了，买四份豆泡来了只有一份，沟通之后就没消息了
0,"不好吃,粉,感觉不对,不够臭,哈哈哈"
0,辣得不正。快递催了两次。
0,点的中辣，送来的次次都是微辣，服了，难道每次都会看错么？
0,还真是水平有限
0,不知道什么味，特难闻，吃一口就都扔了，和包装袋有关系吧，哎
0,"怎么一股汽油味？难吃死了,食材也太差了,浪费钱"
0,送早了，米粉成坨坨了。。。
0,太差劲了！！！
0,朋友说今天的菜不新鲜还吃出了头发
0,没给发票啊~
0,我要的是中辣，给我送的是一点儿辣椒都没有！！！！
0,"送来的瞬间我就不想吃了,送餐员身上的味道太大了,唉,我都不好意思说"
0,要了俩卤蛋，送来才一个
0,什么叫小葱没有了…只给了一包，白醋也是一包，两个人根本不够好么？为何越来越小气？
0,12:30配送员给我电话告诉我他车子和餐都丢了！让我取消订单…我取消不了，电话百度外卖，客服说可以取消，会帮我操作。于是另外定了餐，正吃着呢，百度又来送餐了！不知道什么环节没沟通好，导致我今天中午面对两份外卖…呜呜呜，很差的体验是给百度外卖的！米粉很好吃！配送员态度也很好！
0,粉味道还可以，但是猪手居然是臭的，尼玛，臭的！皮还咬不动，能有点职业操守么
0,光觉得辣了，绿豆沙也比较一般
0,汤里有虫子，此生不买第二回
0,"等了2小时终于送到了。,然后订的青菜黄了，绿豆沙也撒了，汤也冷了，粉硬到拌不开。,有个超时赔付有什么用呢，能吃吗？还不是得倒掉。"
0,粉送來的時候已經「斷」完了，跟米飯一樣，唉，有些失望⋯
0,2点才送来！！
0,"汤还可以,粉一般,上次在店里吃就觉得好像不熟,这次外卖还没在店里好吃"
0,真的两个多小时！！！！
0,汤，粉和菜品应该用正规的餐盒装着，担心漏出来就在外面包上保鲜膜，其他家都这么做的。
0,差评，有送餐费还没饿了吗没有送餐费快。最后两分钟送到，这可是米粉不是米饭都已经没法吃了，你们自己吃吃看放了一个半小时的米粉会是怎样？
0,送餐很慢，等了一个多小时，竟然还送错了，餐厅和配送员都没有核对单子，价钱都差好多，最后让我对付吃吧，要不然就再等一个小时⋯⋯
0,等了好久才送到~
0,螺蛳粉还是不错的，绿豆沙也很好喝，但是这送餐速度也太让人无语了吧，不说自己不认识路，还怪我们把地址写错，气人！
0,忍住没给一星……少送了鸭脚，店家承诺下次补送。粉里有毛发，眉毛那么长的，特别影响心情……希望能注意，谢了。
0,送的太慢啦，餐还没到呢订单怎么就完成啦
0,我十一点一刻点的餐，四点了才到。中饭变成了晚餐！！！！第一次！！！也是最后一次！！！不说了！！！都是泪！！！
0,就是时间稍微长些
0,我只想说，真的很慢，我们公司就在它对面，可是时间还是真的慢11点半订的餐，13点半才送到
0,我想说的是，正如评价说的，一点都不好吃！一送来，整个家都臭了，还有那个酸笋太难吃了！！！以前在桂林米粉吃的超好吃！这个一点酸味没有，而且感觉快坏了
0,没送到擅自点击送餐完成，近几次定餐配送都在一个半小时左右。
0,关于送餐，速度我已经无力吐槽了！！！一个半小时，一个半小时，一个半小时……
0,不喜欢这个口味儿
0,口味一般！蕨菜用塑料袋装的，感觉很不好，为什么不用小碗装呢？以后不会吃了
0,时间过长，最后也没有得到5折优惠啊！
0,单加的青菜里有根头发
0,点的超辣，结果是不辣的，而且等了一个多小时才到。真忍了。
0,完了两个小时，不能接受
0,水平有限没问题，但不应该少给东西啊！俺单点的鸭肠呢？
0,"太臭了,真的"
0,"快递小哥坚持送到位，表扬一下。,螺狮粉味道太一般。"
0,11点以前就定的餐，做了1小时48分钟，呵呵，我只想说：拜拜！！！
0,"外卖骑士将近两小时送到,而且还要我下去取餐"
0,"味道好一般哦,配料不丰富"
0,"恶心…要吐了…直接扔了,一万年才到。"
0,送了两个多小时！大家吃饭我工作，大家开工了，我端一碗臭臭的螺狮粉，想想什么感受吧！快递大哥态度很好不停道歉，只能说百度系统流程都太烂，不规划好路线两个小时十单都送不完，就是这结果。说说菜品，粉不错，鸭肠不好一股没处理好的味儿，鸭掌还行，绿豆汤送到都撒了一半。
0,少一个卤蛋
0,绿豆汤馊了！！！！！！我明天铁定拉肚子！
0,味道太不咋的了
0,"我能说我没有吃过这么。。。。算了一人一口味,等了一个多小时真的太失望了。第一次吃也是最后一次了。。。"
0,味道依然很好，送餐等了一个半小时…
0,"吃出一个毛发,和一堆不知道是什么的东西。。"
0,一个半小时送到，粉都砣在一起了，很无语
0,除了时间慢没别的不好
0,速度满，十一点四十下的单，一点半到的菜叶都是黄的，我也是醉了，送餐员满头大汗，我是心疼了
0,家里人说有股臭臭的味道~
0,送餐时间还是比较久
0,下了单说一个小时之后送，过了一个小时送餐员打电话又说晚15分钟，而且态度不好！味道也一般，跟小螺号比差远了，再也不点了
0,送餐太慢，导致粉都坨了
0,味道没店里的好。订单少送一个绿豆沙，发票的单子的价格也是错的，懒得再打电话，送了1个小时20分钟才送到，再也不吃他家外卖了
0,少了绿豆沙，最近是怎么了，钱都网上付了可老是少东西，外卖送来的的点菜单上就没打上绿豆沙
0,"太难吃,点了绿豆沙也没给我。。。坑"
0,粉很好吃，但是订了卤蛋却没有。
0,送了快两个钟头才到……
0,粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！
0,"排骨不好吃～还都是色素～量少的可怜～58元的菜啊,只有七块排骨～一点味道没有～肉很干～坑死了！还招牌菜呢！真不怕砸了招牌！"
0,饺子本来味道不错，也不是第一次订了，但是这次这包装弄成这样太气人了，一种馅的饺子我要了好几份，竟然全都装在了一个盒里挤着，到我这的时候饺子都被挤的分不开了，拿筷子一夹就烂了，倒出来以后就是一个包装盒的形状，分都分不开，就不能多装一个盒子么，本来饺子这种东西就容易陀在一起，这么多饺子还挤在一个盒里，到了我这还能吃么
0,肉越来越少了，说是纯瘦，其实也有肥肉
0,送餐速度太慢了，几百米将近半个小时才送到，油泼面都没法吃了……很不满意
0,油泼面没熟，都是粘的，坨一大疙瘩了。
0,你们的菜品质量已经刷新新的下降高度，店家你们知道吗？这么好的地方美食你们忍心做成这样吗？
